POS,NN,Ndist,Nweight
"[0.2770558116492582, 0.8523677235431335]","[117, 129, 76, 165, 19, 155, 49, 132, 194, 94, 111, 38, 35, 34]","[0.022496301545598046, 0.057178843941446574, 0.08501630002371102, 0.09816309334085906, 0.10332710781033284, 0.11189419366793428, 0.11360104293845114, 0.11502706728943321, 0.12305787810513379, 0.1465891320759309, 0.1653968511524698, 0.18057839895430178, 0.18738573479881188, 0.19304201608336788]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8129522829460966, 0.6866406088275889]","[153, 164, 157, 115, 200, 81, 27, 158, 192, 95, 64, 61, 86, 7]","[0.05981276884750351, 0.06771383959389803, 0.06873850655690456, 0.0835032386439988, 0.0845803869194461, 0.08670652765630261, 0.08970084795579476, 0.1084438115707888, 0.11108305069095868, 0.1304424874691681, 0.13192387042713188, 0.14080159062805098, 0.14718590797361766, 0.15781319694609502]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8530432213180819, 0.6133909840880021]","[157, 86, 64, 81, 114, 156, 130, 192, 153, 95, 52, 164, 200, 27]","[0.014918454137441747, 0.06919506831715325, 0.07488666305667006, 0.07834865794646015, 0.0835032386439988, 0.10609191250705946, 0.11524279680164762, 0.12680163100395503, 0.1270450844437423, 0.13011541848720765, 0.13292172502091218, 0.13632738054275192, 0.13697307829827077, 0.14228809187877062]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.827637789661697, 0.9282302805653845]","[74, 71, 11, 3, 61, 179, 85, 89, 161, 92, 7, 133, 40, 27]","[0.06373599710045592, 0.07248094259674712, 0.08688019042870983, 0.0918152208532495, 0.10337970636519486, 0.10656242533348803, 0.10695770299912921, 0.11218078833651116, 0.12559145508006975, 0.16008461808829771, 0.16330287036129315, 0.1641409046905093, 0.16937403312603871, 0.17926646196024595]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.29955202615946386, 0.8523051460608501]","[113, 129, 165, 155, 76, 132, 49, 19, 194, 94, 111, 78, 168, 69]","[0.022496301545598046, 0.03483966664221532, 0.08149859580759983, 0.09187097155432435, 0.09213476214461062, 0.1049905136827086, 0.12445313820994133, 0.12521669027134727, 0.12746475999132034, 0.12932131978828082, 0.1566037721955708, 0.17862136248538207, 0.18097404789409716, 0.18247355291817907]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.647249500899164, 0.2322738788428812]","[177, 15, 37, 136, 134, 190, 56, 44, 31, 103, 6, 13, 99, 141]","[0.0605108965241571, 0.07024353554724487, 0.08911638962477512, 0.09662709871849749, 0.09777658569068767, 0.10041699374127364, 0.11729384304236971, 0.12472198955270036, 0.12611520073507276, 0.14556632075225528, 0.15127462346134826, 0.15169167041416592, 0.15493683682075418, 0.15550660948681555]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8072468649116629, 0.24834261468963736]","[37, 12, 188, 56, 60, 131, 43, 166, 46, 122, 190, 31, 177, 118]","[0.07618809441514016, 0.08513133143277779, 0.09296716085309217, 0.10220635157962096, 0.104513609851398, 0.11907331258911139, 0.12201640012222946, 0.12467105151655568, 0.12494735909849457, 0.1348359040727042, 0.13751446961100844, 0.14312053621978674, 0.15252902994184833, 0.16080224116180997]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4113238424617016, 0.08899241983622308]","[72, 45, 58, 109, 93, 30, 172, 4, 10, 99, 140, 13, 63, 70]","[0.020684675727180524, 0.026912761620767663, 0.036458268327999935, 0.04175425643418876, 0.07599615736989747, 0.09141831266539693, 0.11487584651696035, 0.11594975514065657, 0.1199207187024085, 0.13680991782813665, 0.14237289784841237, 0.14584720362402892, 0.14841461030257808, 0.15346703143362603]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.541984796705979, 0.4099157832025593]","[23, 197, 47, 138, 141, 75, 33, 152, 167, 182, 134, 137, 50, 57]","[0.016277310731385167, 0.02803085703887379, 0.03493424465048376, 0.04795841582493005, 0.06143658545091698, 0.07429037898888134, 0.0777177853188512, 0.09586920322745877, 0.0959986744364607, 0.10671820455093063, 0.11454259765167452, 0.11897436033508214, 0.121581290308395, 0.12290910301520117]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.799721167327927, 0.3829683362400961]","[43, 176, 60, 188, 166, 87, 149, 59, 41, 169, 18, 56, 31, 65]","[0.022765335898353375, 0.032861775969148715, 0.035171152502789724, 0.042916701238565676, 0.04581973874358382, 0.049286628725927775, 0.06812986977213473, 0.07586780123439434, 0.07923256251596805, 0.08884634348981987, 0.09303229680609736, 0.09708773519373644, 0.10425083164715533, 0.10930093054434724]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.19380748431459294, 0.27981696032181347]","[26, 62, 162, 171, 142, 42, 101, 180, 145, 160, 84, 199, 108, 70]","[0.04761068312891924, 0.0509228377654746, 0.055701218099813536, 0.06368193756833561, 0.07195716813314156, 0.07589647077570126, 0.09231978564490398, 0.09769605544591516, 0.09899065601892466, 0.10273587492515923, 0.10679095129165316, 0.1090172732758585, 0.1440298061967805, 0.1444683430499964]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.10738745248484549, 0.730535586682486]","[16, 128, 191, 35, 19, 91, 90, 126, 20, 139, 174, 29, 113, 88]","[0.06523262754290754, 0.0719269845350432, 0.08027567089736101, 0.09244005474747363, 0.11850872141628883, 0.14090195039812328, 0.16419678672764518, 0.16544373219508868, 0.1746247751642085, 0.18080342301107105, 0.1827307785493994, 0.1895611584451084, 0.20887896417201923, 0.21647189952991627]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.526312916477262, 0.8718369762170769]","[147, 168, 159, 187, 112, 67, 163, 143, 32, 146, 150, 78, 193, 40]","[0.02406945585425585, 0.08796533088347872, 0.09183066733337467, 0.09454536233908659, 0.09553154687781895, 0.10507891317708289, 0.11086661322081502, 0.11136870777557471, 0.11263977450709597, 0.1307395232334973, 0.13228366125103472, 0.1348331442799244, 0.13539351813250194, 0.14298228320445142]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.22223513926788374, 0.611448906641327]","[91, 25, 139, 20, 35, 17, 128, 90, 34, 173, 98, 185, 170, 111]","[0.0342867209627602, 0.054506002915032006, 0.06542973798861242, 0.08198180459204632, 0.08256239059901568, 0.08444810768146639, 0.09469416284967165, 0.10976511535279043, 0.11702691891540544, 0.12108521652348816, 0.12266696030030004, 0.1464354615403994, 0.1535773818008085, 0.1586250087642489]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.12705970258504584, 0.4264444199831978]","[96, 54, 178, 185, 101, 170, 98, 145, 171, 199, 26, 62, 84, 97]","[0.01452889644028745, 0.020072022109827607, 0.03111513818921418, 0.06226981383486014, 0.06884225571734333, 0.07831869098317729, 0.08960666740784409, 0.10707126423181731, 0.10879149527556967, 0.11208399630151, 0.11364269939616133, 0.12301962310196826, 0.1258591998072376, 0.12850245628791598]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.16390147685335466, 0.6860422596099923]","[35, 91, 124, 126, 139, 20, 191, 90, 16, 19, 25, 34, 98, 174]","[0.02504874440931918, 0.0690055648270108, 0.0719269845350432, 0.09469416284967165, 0.11206486942025468, 0.12341241608967832, 0.12344275836996227, 0.12625992252263327, 0.1371382287959933, 0.14098529118136693, 0.14905059447571067, 0.1633464697609301, 0.17327009528940948, 0.17705786111668925]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3340062898701095, 0.857472939003488]","[117, 113, 155, 165, 132, 76, 94, 194, 49, 168, 78, 111, 112, 19]","[0.03483966664221532, 0.057178843941446574, 0.06832712188277887, 0.06839125066981497, 0.10325701923504599, 0.10738036790782789, 0.11111482442458416, 0.13652146726199504, 0.14261626283233042, 0.14813374936418214, 0.15048289547145396, 0.1540615990871653, 0.15519332473221217, 0.1600082889897811]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7818136153495517, 0.5227971352447512]","[52, 64, 18, 169, 86, 95, 59, 87, 176, 149, 115, 157, 122, 100]","[0.02176432484924767, 0.04036264500373457, 0.04915385721115249, 0.06601148779428115, 0.07170045235843256, 0.08825069969737044, 0.08896408214196633, 0.09245838394037784, 0.1105536999727819, 0.11500521266029276, 0.11524279680164762, 0.12013336998220202, 0.14097082481471995, 0.1410257289373809]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8469385444983195, 0.13607942240234128]","[198, 119, 12, 46, 190, 37, 110, 177, 102, 83, 15, 188, 56, 103]","[0.09334941596464996, 0.11907331258911139, 0.12391766243890331, 0.13006701012674926, 0.1394636823671954, 0.14048565949932082, 0.16226463131189606, 0.17939172781868695, 0.1867399195332708, 0.19694342506028326, 0.20988689755023474, 0.21099950672822934, 0.21399632848744296, 0.2152067715432938]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3371108819128491, 0.7542626026531262]","[165, 111, 94, 155, 34, 69, 129, 28, 117, 113, 5, 139, 150, 107]","[0.041882385363287145, 0.05177918994751976, 0.05765344613997408, 0.06642299466682726, 0.08933561667206721, 0.10294595015516367, 0.10325701923504599, 0.10386915522330374, 0.1049905136827086, 0.11502706728943321, 0.11735125747861307, 0.11937927777385535, 0.13640731786996588, 0.14976904476099206]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9524298330851804, 0.8216039119185516]","[7, 9, 21, 184, 3, 27, 192, 153, 61, 106, 81, 195, 116, 179]","[0.03630641046800626, 0.03967131210063961, 0.05293722972828151, 0.06502268553217161, 0.07318576261470348, 0.10503125497447806, 0.10515899155027501, 0.13874487087662868, 0.14702399326934723, 0.1497064754736177, 0.15433606238480954, 0.1562729611624619, 0.1641409046905093, 0.18470290637166464]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6201983353653523, 0.32623395096179086]","[138, 141, 31, 65, 118, 56, 23, 121, 41, 33, 197, 152, 47, 37]","[0.06766490726402921, 0.07943843559878479, 0.08443373244047792, 0.09601471259731494, 0.09777658569068767, 0.11040240415080427, 0.11107124376381196, 0.11454259765167452, 0.11716803348375635, 0.125471568648724, 0.1265936733694787, 0.12702281147890268, 0.14462027058438914, 0.1556506863706508]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.11298208093488193, 0.11359882724952752]","[154, 144, 180, 77, 189, 183, 42, 51, 104, 140, 1, 70, 123, 84]","[0.040666486930417786, 0.04321801881867748, 0.09012464114569257, 0.10768175773052664, 0.11062472534541012, 0.11557763994931279, 0.11685826344680723, 0.12625335301920337, 0.15482167738597838, 0.15897491072692538, 0.1602174901964333, 0.16941417919664262, 0.18482752390682822, 0.19380823426250798]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5681841219453001, 0.1767269432151064]","[44, 13, 15, 99, 6, 73, 118, 177, 4, 10, 103, 190, 30, 58]","[0.047439489284602954, 0.06642797644143299, 0.07195393758544136, 0.07408983567055637, 0.08677530740353008, 0.0928741209346932, 0.09662709871849749, 0.10414086371202358, 0.10688072615822272, 0.11299566771493494, 0.11328439135783351, 0.14232869138908744, 0.14473393755917255, 0.1488668195915505]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6071561072995623, 0.509452704456216]","[100, 75, 182, 33, 197, 47, 23, 121, 14, 138, 24, 57, 95, 65]","[0.03898999377708192, 0.04946791986952121, 0.05688500269679699, 0.058356723013459885, 0.09111584156892542, 0.09566239064775392, 0.10520033123235253, 0.11897436033508214, 0.12378936975344415, 0.13164358563000653, 0.1344079922778586, 0.14169412779449622, 0.14291302206951567, 0.14467624524642056]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5799752449601303, 0.3806457389612953]","[23, 121, 141, 197, 134, 33, 47, 75, 152, 65, 31, 100, 137, 182]","[0.043465038579011295, 0.04795841582493005, 0.048277138148048314, 0.059587445456621084, 0.06766490726402921, 0.07578443575027645, 0.07698931052886662, 0.09972555356665351, 0.10182592520154808, 0.11128567687094308, 0.12726712565102918, 0.13108388436546933, 0.13164358563000653, 0.13876044745665905]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2714534713483171, 0.6545604642619773]","[91, 34, 126, 25, 35, 173, 111, 17, 28, 128, 132, 20, 165, 105]","[0.0523647683349996, 0.05562491405155974, 0.06542973798861242, 0.08358084099004116, 0.08866729544546485, 0.08876615849612908, 0.09368350208864101, 0.10043703725106945, 0.1099654732953065, 0.11206486942025468, 0.11937927777385535, 0.1472796977275684, 0.16091567592725928, 0.1630979421020312]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2690610818959698, 0.08339340224634917]","[104, 183, 77, 70, 72, 144, 93, 120, 42, 109, 45, 135, 172, 58]","[0.03951741230897972, 0.04941413377634725, 0.06469335289060982, 0.07768414344743484, 0.12210614263360352, 0.12656514686956377, 0.12675093988865532, 0.14237289784841237, 0.1462398695622255, 0.15667262321907463, 0.15885966226656048, 0.15897491072692538, 0.16089115821147276, 0.1655925240877375]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.543947314743824, 0.3485105508944004]","[138, 152, 121, 23, 134, 197, 47, 33, 6, 75, 50, 167, 65, 118]","[0.048277138148048314, 0.054981321253797545, 0.06143658545091698, 0.06986994839296869, 0.07943843559878479, 0.08693863353071732, 0.09622875748483578, 0.12088733312186699, 0.13234173857266307, 0.13323714173199505, 0.1371494828666107, 0.13926209119142788, 0.15292380793127908, 0.15550660948681555]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2653289271449202, 0.27191017455201827]","[162, 123, 108, 160, 80, 171, 42, 26, 70, 199, 62, 172, 101, 180]","[0.021802223464799424, 0.07195716813314156, 0.07211983705372656, 0.0807509054446499, 0.09644632156110329, 0.09865788156266278, 0.10371289241450476, 0.10645897958516352, 0.11159793100918144, 0.1161095593933971, 0.12026232149819281, 0.13583954554145936, 0.14408601245060812, 0.14709352498124637]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6297011462963636, 0.9132358047811072]","[40, 159, 193, 146, 187, 161, 92, 125, 11, 163, 147, 85, 74, 89]","[0.03166591804337313, 0.0403245100580909, 0.0726428248166898, 0.09190526782702312, 0.09998194534749816, 0.10693983252588506, 0.11031739526857132, 0.11136870777557471, 0.11302580288717567, 0.1134648998351971, 0.11606544102177455, 0.12621141833936958, 0.1452181970377249, 0.14591498933133076]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.15214775569095884, 0.13187030971573044]","[135, 154, 77, 180, 183, 42, 140, 70, 104, 189, 123, 162, 51, 62]","[0.04321801881867748, 0.05396757561418343, 0.06814258144895385, 0.07038851796865041, 0.07901911533510869, 0.08021598193412696, 0.12656514686956377, 0.12688260973088342, 0.13152540075414215, 0.14754872296545143, 0.15370017701536082, 0.16001137245199956, 0.1694586224435038, 0.17370259304916433]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.10418201424202855, 0.3218458205648528]","[84, 62, 101, 26, 171, 123, 96, 127, 178, 180, 54, 199, 42, 162]","[0.021013840678585322, 0.048504137425676996, 0.06430408528649606, 0.06707409370932067, 0.09561940822102917, 0.09899065601892466, 0.09923707480787926, 0.10707126423181731, 0.1204975351206924, 0.12558631672086754, 0.12714324231972393, 0.13989279761769177, 0.1436717812817307, 0.1545193696982037]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6476270096598271, 0.8230956823215094]","[163, 187, 92, 159, 48, 143, 40, 89, 147, 179, 125, 11, 74, 32]","[0.04202153478422224, 0.044859247059900326, 0.05434110504609075, 0.0593806570375049, 0.09045238410863839, 0.09190526782702312, 0.10434466028818096, 0.11056638352656989, 0.1172860743822321, 0.12208037431035415, 0.1307395232334973, 0.14446848014188843, 0.14477679244378075, 0.14518005157646277]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5331854213682824, 0.8487695233528599]","[125, 187, 159, 32, 163, 168, 150, 143, 146, 112, 67, 48, 40, 69]","[0.02406945585425585, 0.07696364701923859, 0.08876243189382348, 0.09063567831490238, 0.091854907641295, 0.10941881830732192, 0.11493424688528198, 0.11606544102177455, 0.1172860743822321, 0.11781612943237983, 0.12871637134915503, 0.12958700184379476, 0.14747775493137702, 0.1496792245591595]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2791026749194867, 0.4468823898391612]","[181, 196, 199, 160, 22, 17, 178, 25, 79, 171, 185, 96, 50, 98]","[0.05031633754339789, 0.0794528048601165, 0.08078373462024066, 0.09509801481823385, 0.10072293766872488, 0.10833717432377027, 0.12231329362367546, 0.126438979178431, 0.13186347348947597, 0.13188453432376265, 0.1358990639707555, 0.14577593512824766, 0.14654098316865594, 0.14665056739192295]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8493127845219184, 0.42968397237247313]","[175, 166, 87, 176, 43, 122, 18, 169, 59, 60, 66, 188, 86, 130]","[0.057108365739030664, 0.062218975951820854, 0.06277781791116359, 0.06674424834516733, 0.06737568002605863, 0.06812986977213473, 0.07006307414965149, 0.09681650427800399, 0.10027450924963974, 0.10135920398559725, 0.10362993786266392, 0.1048885037108184, 0.11457287617464204, 0.11500521266029276]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.47346813049196557, 0.7505670474294887]","[69, 32, 5, 94, 107, 155, 147, 105, 53, 165, 8, 28, 111, 125]","[0.03951794560621426, 0.044532668160494115, 0.07119841172553666, 0.08062991658028835, 0.0897299561448321, 0.10961712410023916, 0.11493424688528198, 0.11970746905244435, 0.12114881072153037, 0.12589888773504468, 0.12701826432834648, 0.12906427523578973, 0.1310713437725928, 0.13228366125103472]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9962639633464145, 0.34511322372638553]","[39, 186, 83, 175, 66, 46, 12, 166, 149, 43, 122, 188, 60, 119]","[0.025355884814941707, 0.035005684512776095, 0.060423781444632355, 0.12251685618624843, 0.1253281596394378, 0.1278212100639776, 0.13995794751888432, 0.15497797597826846, 0.16954899139914922, 0.17964579615291382, 0.20015514035415252, 0.20205040738443092, 0.21047796618106046, 0.21234880332612135]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4931808635201387, 0.32739863205772257]","[141, 121, 138, 6, 50, 23, 197, 47, 134, 79, 99, 10, 167, 4]","[0.054981321253797545, 0.09586920322745877, 0.10182592520154808, 0.10233792347303564, 0.1086573675285831, 0.1099247039147483, 0.12387137706630208, 0.12499512312712473, 0.12702281147890268, 0.1300554601704509, 0.13149531627661548, 0.13262722814900188, 0.13620069189157974, 0.13783292024347646]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8403648296456673, 0.7398018691648753]","[27, 114, 192, 81, 61, 7, 164, 157, 184, 179, 115, 200, 89, 3]","[0.03456239850984995, 0.05981276884750351, 0.07980622434969153, 0.08614861500778853, 0.09413276104745252, 0.10267977929778868, 0.10298332770816737, 0.11443127889708339, 0.1208477470242397, 0.1228571294288929, 0.1270450844437423, 0.12959349549206156, 0.13158501337809353, 0.13299469128663782]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.10243505446597068, 0.1528737988208212]","[135, 144, 180, 42, 189, 77, 183, 51, 84, 123, 62, 145, 70, 162]","[0.040666486930417786, 0.05396757561418343, 0.0587120382195785, 0.09871350295923219, 0.09921505233920769, 0.12069378243637918, 0.13266642069026455, 0.14020270462211493, 0.1536810652775379, 0.15640807903784382, 0.15988274367090113, 0.1689810521943944, 0.17343556018185693, 0.18012442287833572]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3788575277279004, 0.8059272112716188]","[165, 94, 132, 129, 117, 69, 111, 150, 113, 5, 28, 32, 34, 168]","[0.027761887043657146, 0.04464155480652391, 0.06642299466682726, 0.06832712188277887, 0.09187097155432435, 0.09357807975182975, 0.10539257789069358, 0.10961712410023916, 0.11189419366793428, 0.1287383719964088, 0.1456985518477778, 0.14578702475686472, 0.14994063058793694, 0.15099699499554733]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.958868999865284, 0.6058810909939495]","[195, 106, 81, 115, 157, 192, 86, 66, 184, 64, 114, 27, 21, 153]","[0.06874579744188523, 0.07469856623120692, 0.09273040311704596, 0.10609191250705946, 0.1162836256908146, 0.12319742377555604, 0.12490301260366485, 0.14543918776987083, 0.1511439964748165, 0.16086711396274303, 0.16677466233572832, 0.172273980042731, 0.17370662127934658, 0.17882397262488664]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8442414445537533, 0.6254362736088844]","[115, 114, 81, 64, 86, 153, 156, 130, 192, 164, 200, 95, 27, 52]","[0.014918454137441747, 0.06873850655690456, 0.0751317440354148, 0.08010718755485097, 0.08140354828181966, 0.11443127889708339, 0.1162836256908146, 0.12013336998220202, 0.12176861383319398, 0.12201188764696061, 0.12402859663290906, 0.12431491552464483, 0.13190147505814825, 0.13625337482106492]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.704532520941629, 0.6889243502523918]","[200, 164, 24, 95, 114, 48, 55, 92, 153, 163, 146, 157, 89, 53]","[0.029850454689787604, 0.042672812937520406, 0.09963186875526653, 0.10070490103248114, 0.1084438115707888, 0.11115429363711447, 0.11248607925094214, 0.14065902263580657, 0.1450480541701931, 0.1456425328350587, 0.14574012338215137, 0.15345787439147673, 0.16109322596194123, 0.16112354366382817]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6181015342104269, 0.8746156661112259]","[143, 146, 187, 40, 163, 147, 125, 92, 193, 48, 11, 161, 89, 32]","[0.0403245100580909, 0.0593806570375049, 0.05967624281323112, 0.06592939123686954, 0.07369086529360717, 0.08876243189382348, 0.09183066733337467, 0.09486767109790499, 0.10783653387765578, 0.13280696954839488, 0.136158333907237, 0.14198016655461837, 0.14251353340261103, 0.15309939212904108]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.266258667882168, 0.35265572744685136]","[199, 171, 142, 162, 148, 181, 26, 123, 80, 108, 101, 62, 196, 178]","[0.046854914471330965, 0.06953707300257203, 0.0807509054446499, 0.09356888513133128, 0.09509801481823385, 0.09761483406665122, 0.09990390176608276, 0.10273587492515923, 0.10993460345473335, 0.11078722858774957, 0.1130862561211371, 0.12555720043406746, 0.1304274551797947, 0.13284018794377356]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7132223925777109, 0.9800215008565011]","[85, 11, 40, 74, 143, 193, 116, 159, 89, 92, 179, 71, 146, 61]","[0.022240284806693537, 0.05421660876064551, 0.07643407275022332, 0.1048919138404041, 0.10693983252588506, 0.1078007527196353, 0.12559145508006975, 0.14198016655461837, 0.1453256286072326, 0.150918546359356, 0.15102181770554252, 0.15322784690189983, 0.17008370522487135, 0.17848877079251285]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.24631827984332666, 0.26123627005631167]","[142, 123, 42, 108, 160, 171, 26, 70, 62, 80, 199, 180, 101, 77]","[0.021802223464799424, 0.055701218099813536, 0.08245416174315982, 0.09123210210798544, 0.09356888513133128, 0.09565492711878704, 0.09641579682567876, 0.10464837251718082, 0.10614498120721723, 0.11754980996881194, 0.12240833052986914, 0.1252916274574745, 0.13759690785774284, 0.13820608671522094]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6117619719473623, 0.8011980008116995]","[187, 146, 48, 159, 147, 92, 32, 125, 143, 55, 40, 158, 150, 89]","[0.01781758688455454, 0.04202153478422224, 0.059116652753255186, 0.07369086529360717, 0.091854907641295, 0.09419033935397966, 0.10342655005178186, 0.11086661322081502, 0.1134648998351971, 0.12052767457866227, 0.13402593840429172, 0.1456425328350587, 0.14727077111525558, 0.1503732768249843]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.746211646805869, 0.6980796455066939]","[200, 158, 114, 153, 95, 157, 115, 27, 92, 24, 61, 179, 89, 48]","[0.030426661957533706, 0.042672812937520406, 0.06771383959389803, 0.10298332770816737, 0.10983029390743591, 0.12201188764696061, 0.13632738054275192, 0.13754018947314764, 0.13884091577090282, 0.1413256655980997, 0.14212890529241565, 0.14319922714255837, 0.14364685039027192, 0.14604159930869737]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.35468076634666634, 0.7922814580370169]","[155, 132, 94, 129, 117, 111, 113, 69, 150, 34, 5, 28, 139, 107]","[0.027761887043657146, 0.041882385363287145, 0.04844385771088582, 0.06839125066981497, 0.08149859580759983, 0.08803422307148887, 0.09816309334085906, 0.10198812818779164, 0.12589888773504468, 0.1298707100559629, 0.13011159486508966, 0.13468384631291824, 0.16091567592725928, 0.16428260560789668]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.842954139876176, 0.36779076913688]","[43, 122, 188, 60, 149, 176, 87, 175, 18, 59, 41, 56, 119, 12]","[0.02471042324296202, 0.04581973874358382, 0.055862084155844274, 0.05961452365482659, 0.062218975951820854, 0.0731634078077038, 0.08432062353515887, 0.08774523045390228, 0.11763603155430494, 0.11798505171751823, 0.12382696339134242, 0.12448194973397482, 0.12467105151655568, 0.12644075522943424]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4597409998211379, 0.4594304615062964]","[57, 79, 50, 47, 22, 121, 197, 196, 23, 182, 75, 82, 152, 181]","[0.04705186113672671, 0.05989321338690887, 0.06466622024285043, 0.07863236866755731, 0.08630402170632061, 0.0959986744364607, 0.09840104808448512, 0.10225845334846115, 0.10557690768324147, 0.10724761735215088, 0.10983072838042458, 0.11659087283619005, 0.13620069189157974, 0.13668885172851447]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.46206991753001225, 0.9319263806383521]","[112, 67, 78, 125, 147, 129, 155, 193, 159, 143, 165, 32, 117, 94]","[0.011643275835250658, 0.035006013271588095, 0.04737745561387127, 0.08796533088347872, 0.10941881830732192, 0.14813374936418214, 0.15099699499554733, 0.15176121893867703, 0.1662238954047029, 0.16866999283687736, 0.1761622382924684, 0.18091621053218465, 0.18097404789409716, 0.18129593771224192]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
