POS,NN,Ndist,Nweight 
"[0.2608563973598038, 0.7189636454268666, 0.5416357198852109]","[741, 2572, 3524, 3064, 721, 554, 1222, 3803, 1084, 2431, 3242, 2224, 1481, 4030]","[0.0314417797744992, 0.03617992474958894, 0.0680145551435315, 0.07447141054151091, 0.07677605918954725, 0.07886643824048171, 0.08004054029887858, 0.08021134335422057, 0.08469552005383787, 0.08969857305904387, 0.0904619493780249, 0.09157672668138073, 0.09285998065742976, 0.09310200221329677]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.31527285925274506, 0.06994342142617149, 0.31707415281556084]","[645, 706, 4404, 129, 659, 3543, 1498, 3927, 443, 948, 1955, 194, 2963, 952]","[0.03063239054278363, 0.03787565158146994, 0.05080125778289207, 0.059629938130802404, 0.061409468594094324, 0.06193366717775788, 0.06375945449234835, 0.06540536131155418, 0.0673295827129029, 0.07004951200072239, 0.07784376699670865, 0.08056326286211124, 0.0819045512556579, 0.08556424689950698]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.0977309509910973, 0.497010108522541, 0.7001160695920234]","[4092, 3332, 2353, 2812, 1754, 220, 2148, 4041, 4205, 4906, 333, 162, 1433, 3951]","[0.03730951929416123, 0.04307938850320073, 0.04427178658382726, 0.054497064122922864, 0.0699782703247686, 0.07283259250396115, 0.07563694908832638, 0.07624678183096065, 0.07679258868439519, 0.0779364449061292, 0.07978609830802333, 0.08186928453785833, 0.08221239708327986, 0.08615957305475916]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.659893454393235, 0.7313798926998595, 0.2653618848700975]","[459, 3937, 2686, 3984, 417, 4266, 1657, 3963, 4713, 3199, 2478, 4695, 218, 4212]","[0.02095531015759342, 0.032914249278123635, 0.035302111227388404, 0.0423457736790392, 0.04857224927883498, 0.051493054636236595, 0.051584340700285024, 0.051862176197101005, 0.05621756563541901, 0.06330129187994021, 0.08017897019480251, 0.08056399809993245, 0.08362102154547477, 0.08448746704029193]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5211268060347501, 0.013641024058980267, 0.7076196948475416]","[4177, 1122, 2401, 452, 4479, 974, 2141, 1921, 3516, 909, 4157, 3930, 4344, 3853]","[0.030374666562018118, 0.06284506989827328, 0.06719711238467502, 0.06742269231754013, 0.07028408245685831, 0.07240965143818802, 0.0725478823027148, 0.07570789967294571, 0.08017511381666455, 0.0842731870629701, 0.08494980461748308, 0.08683010751379257, 0.09712664623759965, 0.10158631257372774]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.19208142315468735, 0.06255166772244725, 0.7451852157474494]","[480, 2284, 3217, 26, 1163, 1365, 2966, 981, 4743, 2615, 1544, 2646, 2338, 2359]","[0.03401426576857835, 0.0386709673727427, 0.049389042747983836, 0.05558335293395771, 0.05601393499898448, 0.06322707174428166, 0.06528687396652359, 0.06742300135028687, 0.0784452991240203, 0.08005705428850228, 0.08376039741102277, 0.08851927303316709, 0.08856780266162208, 0.09201015478657368]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9932252377718825, 0.5405534994967669, 0.10408758132031415]","[448, 3496, 1198, 1508, 830, 3652, 501, 1912, 1518, 2015, 2824, 1989, 4510, 1773]","[0.05809616950979762, 0.07462971270845181, 0.08044404081740185, 0.08062270048185781, 0.08105012705461367, 0.08153709226388188, 0.08362879656580648, 0.08580471663360933, 0.08822012337262287, 0.09442002956159752, 0.1018555525536338, 0.10387952257304663, 0.10415542893922355, 0.10616390142686934]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8985861894604887, 0.6772746281424427, 0.6698209425432634]","[196, 363, 3101, 1120, 1250, 4751, 3287, 108, 1266, 672, 4508, 1197, 93, 2612]","[0.02348772733122886, 0.024414206483633058, 0.027586145763141535, 0.02932405613951454, 0.047448868612218614, 0.05025762315220708, 0.06172557999515216, 0.06336389642421462, 0.06395059161100321, 0.06550289346423485, 0.07678181873449595, 0.07708857240357883, 0.08006960536677955, 0.08227721723329728]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.10301587899088027, 0.9680416495045808, 0.7734188141971283]","[871, 875, 3062, 2286, 3811, 594, 2124, 2825, 1078, 3625, 1007, 4359, 4296, 3345]","[0.05333813269884833, 0.06295991458620917, 0.06491855698079332, 0.07182423276099462, 0.07446561533314672, 0.07488940374013808, 0.07520689121421124, 0.08259843170776739, 0.08317454886648792, 0.09171168232071639, 0.0926259029747757, 0.09575877877315118, 0.09854263655453084, 0.09858342682124889]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8482176795980768, 0.1777845145757374, 0.39499764715695107]","[4986, 1300, 4607, 804, 2579, 1125, 4256, 4860, 3586, 4264, 2524, 1708, 4817, 4151]","[0.022362529917663753, 0.045851492512618115, 0.051070439488387416, 0.05727202196177951, 0.06256495263756114, 0.06432301100068509, 0.06862459655994317, 0.07531005096524804, 0.08409130347993304, 0.08455974098487004, 0.08508055133895355, 0.085103258816336, 0.08543278812823489, 0.08886251064966956]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7503210948470931, 0.2755224852106809, 0.48125466936644146]","[3842, 2599, 2677, 1190, 2046, 2476, 840, 4128, 3503, 2549, 2953, 2383, 4139, 4584]","[0.056506288738051594, 0.06179548648121473, 0.06344817979141844, 0.06352223503083093, 0.06602712671013333, 0.06660820879763663, 0.06721647262829414, 0.06989019173145876, 0.07252265085125754, 0.08030807792657761, 0.08078515717608967, 0.08164178116854676, 0.08995492164251838, 0.09091418834873394]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.27339145505065465, 0.07897046560287002, 0.9764629712420423]","[151, 2727, 675, 2783, 1598, 3850, 403, 2895, 3103, 810, 186, 603, 1304, 2191]","[0.02771166845457755, 0.03520420332131898, 0.042820767695517584, 0.04770235336237319, 0.053267057752384106, 0.06149527544369943, 0.06950128302246691, 0.07576125484148438, 0.07622233986353452, 0.0780941463676803, 0.08905056820868747, 0.09030029329944655, 0.09105030429558317, 0.09115370054989218]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8099585057394406, 0.2163175850632506, 0.5773302192326819]","[471, 3700, 4413, 1698, 1736, 2421, 1403, 2819, 4046, 168, 2976, 4128, 2454, 1318]","[0.033000360012767245, 0.0357097519964292, 0.05285732045126222, 0.06029319942139873, 0.06798072228834845, 0.07466770011242863, 0.07888812825895916, 0.07990161955971056, 0.08220749793628214, 0.082255940754178, 0.0838469052677983, 0.08394607786641686, 0.08735916296052933, 0.08801055227967927]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4598375732515715, 0.515451373113706, 0.7961735915855259]","[2370, 848, 4064, 1027, 3221, 4328, 3996, 4439, 115, 1444, 1763, 2181, 1188, 977]","[0.01804187454976608, 0.036983225386421376, 0.042219767412672304, 0.05183361573279505, 0.05209090721295501, 0.05739991014280056, 0.05778213605036528, 0.0579191772126258, 0.061120225257417636, 0.06113998870274338, 0.06197998141002641, 0.07169321283722835, 0.07219571329542684, 0.07499345079957194]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8065896084820124, 0.36432014643252486, 0.3518678899206493]","[2987, 867, 1288, 3726, 757, 4490, 4985, 3512, 716, 4307, 4055, 1637, 2118, 1052]","[0.013699533162007085, 0.03045465965818755, 0.042596264107365625, 0.048197021183421014, 0.058423084835381354, 0.06080624629687948, 0.06881207530979047, 0.0741624290598741, 0.07457520899494646, 0.07649350640101014, 0.07885371481258124, 0.0790239409706826, 0.0811896660431404, 0.08313983205406648]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.2973700923483369, 0.09213254858617936, 0.05082512878095191]","[1161, 4051, 814, 3320, 3879, 1762, 2568, 1881, 1070, 4251, 3600, 2413, 817, 1238]","[0.02221120517306925, 0.04619911078832863, 0.05413200041324094, 0.06181910193122431, 0.06834562154518004, 0.06869624591403377, 0.06955542780619918, 0.07098043115526487, 0.07591027504410679, 0.08698833556592991, 0.0924672639446144, 0.09538260066254427, 0.10345982291619674, 0.10556759533309304]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.42392755570894747, 0.5943089768701957, 0.21518090993273242]","[3636, 1296, 2376, 1891, 276, 3220, 85, 2241, 3553, 1896, 2244, 1834, 950, 1292]","[0.02818113569245048, 0.03188715958692104, 0.042118216975903816, 0.042163652751589925, 0.05331817631515584, 0.05625945187761977, 0.061035018581602, 0.06581530720836642, 0.06720982096010776, 0.06946320514181709, 0.07299871138859029, 0.07343847243104155, 0.07514184477724943, 0.0751604165809666]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.42365722739930256, 0.0946180597558478, 0.9308350221881083]","[1568, 1749, 711, 4518, 3832, 2807, 4085, 1888, 4903, 2779, 1760, 395, 747, 4631]","[0.018697045546932276, 0.027718714372925658, 0.041304168510852036, 0.043515723653611324, 0.04406932390559132, 0.04594046487840655, 0.055271354530807754, 0.055761593334172695, 0.056802509088321865, 0.05839624931227819, 0.0626322774640242, 0.0662171730272173, 0.06951998836922393, 0.07077627968156272]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6798692779566456, 0.9118299556463231, 0.6977612766562598]","[4677, 530, 4590, 2604, 4284, 3275, 1496, 317, 1049, 3716, 4112, 4853, 967, 4406]","[0.03455645036782304, 0.055928024728956235, 0.057709003011807126, 0.057977810952015464, 0.058585849076123735, 0.05904780935303457, 0.06712071135222035, 0.07644430709008074, 0.0768008165068863, 0.08663413895903627, 0.0866539958801957, 0.08733245896904938, 0.09366853413548781, 0.09651403717177574]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4536214846324108, 0.40688594470708506, 0.8833667182063304]","[42, 3188, 284, 3196, 4916, 4357, 3150, 1188, 3494, 4475, 1563, 3568, 2285, 2292]","[0.036884896951085495, 0.04290082347908539, 0.04531851216686393, 0.061660229196574344, 0.07121563178676997, 0.07173792935521356, 0.0722910781806062, 0.07458155787661477, 0.07558207552876019, 0.0789589002200354, 0.0814388370719201, 0.08279704212368562, 0.08414271836995132, 0.08422483427138282]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.35990467503623336, 0.6968669191616526, 0.9491288365653545]","[3712, 1613, 3046, 1179, 3558, 2715, 1307, 4795, 4017, 805, 2158, 3956, 383, 1037]","[0.028375085065001134, 0.031564959307659235, 0.035018988326082634, 0.04041529708202199, 0.04086629040943366, 0.049457082656745734, 0.05195602038326981, 0.058814968151573443, 0.06131422487470879, 0.06356485622880606, 0.07513186983657136, 0.08297547484308539, 0.08477732905698557, 0.08762619017847074]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6162516519973953, 0.0725714480459797, 0.566948486109887]","[4808, 2759, 2387, 3911, 2851, 3104, 4967, 3482, 3770, 3135, 119, 2481, 1048, 1349]","[0.03453491086963798, 0.039815175703567476, 0.0558303564585332, 0.05867462071831156, 0.062222181321191734, 0.06253859733921646, 0.06371241264894101, 0.06388151460752925, 0.06741675782351966, 0.0679226056987061, 0.06979602908030456, 0.07518617658634548, 0.07614982406984042, 0.08225871964717546]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9816350479464262, 0.5091129541916252, 0.21355896542717612]","[1989, 3812, 1175, 1912, 1518, 1747, 2056, 4510, 2600, 2730, 3171, 1251, 3671, 1057]","[0.048304137030588445, 0.05136664104942091, 0.05180401603158601, 0.05809572710964582, 0.06046849581728691, 0.06443004810425168, 0.06455619939245352, 0.06735700979956133, 0.06770723923186882, 0.06843978662914567, 0.08128189345547322, 0.08949122098160407, 0.08994750275040714, 0.09172546815744233]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9790229277138567, 0.5247488772085616, 0.3808833534840945]","[3836, 1581, 3178, 1166, 2968, 4369, 3341, 87, 1979, 4915, 1579, 3331, 843, 1177]","[0.00916516713945497, 0.07310163944972045, 0.07570962830681542, 0.0792297488932301, 0.08335137771476404, 0.086168681000209, 0.08920175660970732, 0.09017061132480667, 0.09232809621211249, 0.09758211860577079, 0.10243611839569726, 0.10320566924928311, 0.10562734165914983, 0.1060383176854622]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8707858005072043, 0.393022855650211, 0.846003209547549]","[4217, 2960, 1627, 1567, 966, 4451, 1944, 513, 1129, 1742, 507, 2650, 1290, 1460]","[0.024699640412543904, 0.04284038118125513, 0.04968909123430095, 0.07007537375251059, 0.07092225915460847, 0.07134407264772558, 0.07748436508320915, 0.08107464282672353, 0.08170703460936009, 0.08491731486283201, 0.08858651507216556, 0.09025422086749739, 0.09203134058791072, 0.09230871952441552]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.1763930795435763, 0.37592974102810606, 0.19415633016660716]","[3863, 4047, 1786, 3713, 2897, 4520, 2527, 1703, 3025, 531, 4772, 2859, 113, 2525]","[0.03180164133554472, 0.048304490024826514, 0.04834204277764068, 0.04891452353161539, 0.05942491952334997, 0.06038345869505252, 0.061025656965160706, 0.06809890667984139, 0.06910430601364122, 0.07059811968151547, 0.07160799241420247, 0.07298819506544159, 0.07555543547831721, 0.07697701957912831]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7447587249864434, 0.4047117588890623, 0.26487861471922647]","[3412, 4399, 1840, 1029, 2412, 2565, 1476, 4056, 2774, 3094, 2432, 1288, 867, 4780]","[0.05229978653864245, 0.05305796473742759, 0.05399135473832439, 0.055728021403102394, 0.06903148711600654, 0.0717954331058383, 0.08253204947282003, 0.08508408408524622, 0.08596554484167433, 0.0877812076284454, 0.09190503051458984, 0.09417404404487328, 0.09449463789830574, 0.09475719271800258]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9058202338605523, 0.23594948044082487, 0.19107577238838014]","[529, 3918, 217, 947, 2753, 4195, 2406, 4810, 1339, 4781, 205, 399, 1871, 404]","[0.03109805467614509, 0.04195741579447189, 0.04298921618642894, 0.05024414678445596, 0.06611908195975165, 0.07243888023033548, 0.0797180072388974, 0.08264558228703921, 0.08287181936883302, 0.08308764385019361, 0.08513570319195758, 0.08743516244423212, 0.0936724797252422, 0.09459290960630495]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3451030251620062, 0.9364612939108931, 0.671237693991806]","[2494, 214, 4241, 18, 1017, 3635, 364, 4564, 1769, 602, 4605, 3973, 3413, 979]","[0.044898449097733245, 0.05004078564035377, 0.05850934177768075, 0.06614439895023225, 0.06679718588614242, 0.07511581498944302, 0.08470600966360077, 0.08765860894049055, 0.08890073599287916, 0.09453132553761069, 0.09553102217847874, 0.09920259480950767, 0.10293558673511961, 0.10386083521232099]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.049353386898976614, 0.9223198183492829, 0.30715985402590884]","[4692, 482, 1606, 3722, 4403, 4697, 175, 1075, 1709, 206, 131, 4259, 744, 4170]","[0.02659600877942826, 0.05197436753751433, 0.055511932874560035, 0.06462229238124619, 0.06726457365642942, 0.07113260624682616, 0.08036935644678886, 0.08116308507536878, 0.1008744262958021, 0.10135908071289904, 0.10484032954715305, 0.10484088424040301, 0.10666425076103822, 0.10972043924017832]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.4671533842378789, 0.14345012915058442, 0.7851095641929183]","[2442, 318, 3118, 2598, 1062, 179, 3048, 3091, 4913, 1948, 266, 1867, 15, 747]","[0.048473555518530505, 0.06171468174043936, 0.07212139616269865, 0.08084293080526737, 0.0857661422649199, 0.08665014320292852, 0.08773899887443797, 0.08926305955242789, 0.09454443012046529, 0.09612089379943921, 0.10538760556550757, 0.10647439891647804, 0.10686684442679821, 0.10692636957105603]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.07002257696384517, 0.6714859701567877, 0.573222503536098]","[4469, 994, 611, 2010, 508, 25, 2386, 2297, 3629, 3735, 1580, 808, 1387, 3622]","[0.03692348974622391, 0.0469472182524848, 0.05745602065721686, 0.06705641790516331, 0.07156572472425382, 0.07676856813105375, 0.08579573838559791, 0.0895829138488223, 0.08980591893706877, 0.09067725232313352, 0.0912576159907725, 0.0923515111459134, 0.09593425371057152, 0.0973710101133166]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.48435678363399526, 0.5072771772645307, 0.5174130880290525]","[4011, 1485, 2566, 2890, 4435, 2706, 1630, 4994, 4787, 4658, 2236, 954, 3870, 2398]","[0.0458020612442748, 0.0467804333590982, 0.05310818111686426, 0.058416364481557244, 0.06389939952752194, 0.06408301793155097, 0.06592092757678292, 0.07014336894542532, 0.0707212040877479, 0.07094673655192361, 0.07481680149023164, 0.08129500337076918, 0.08400128822234089, 0.08600135108187797]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.3924933278152608, 0.9548904559707503, 0.8510961191188646]","[4372, 780, 1375, 3670, 4981, 4789, 4595, 1768, 1538, 4749, 896, 4270, 4493, 1245]","[0.022495890011696263, 0.023028188446029493, 0.03127683530504299, 0.04537194771352518, 0.05025196421634856, 0.06028180570159984, 0.0632633796606676, 0.07535087252134909, 0.07658952916974339, 0.07662855001567032, 0.07815664958916324, 0.07855798268553747, 0.08088396012920941, 0.0816207323344285]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9188412760701745, 0.8257773063787343, 0.5561866871218886]","[357, 4814, 281, 2797, 4681, 2009, 775, 4287, 451, 3137, 762, 3123, 2140, 4560]","[0.021063719148584435, 0.02673493391020937, 0.04615510312585804, 0.053818270224747985, 0.05608022066098274, 0.06272841124330475, 0.06277683010926575, 0.06808015785878592, 0.06871807846082681, 0.06973128557489021, 0.0736637414436725, 0.07392460883593491, 0.07826799346525286, 0.08191809944016949]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8710333357319138, 0.4476294040216411, 0.9754032458469871]","[546, 4615, 3505, 3536, 4545, 3369, 4955, 1460, 1567, 2117, 4672, 3404, 513, 2650]","[0.03827861806047517, 0.04609414893122276, 0.059181019933750786, 0.06513473577245549, 0.0717218976670046, 0.07458136424046395, 0.0762681008571294, 0.08640164971463059, 0.08722192603117296, 0.09586085218038921, 0.10279788490292958, 0.1063475058484787, 0.1094972058080759, 0.11084383766348047]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7265382962751613, 0.3615853580670887, 0.042361137582707764]","[1502, 2546, 2035, 4946, 3544, 3761, 4578, 2682, 1592, 4848, 4828, 3439, 3223, 4314]","[0.026910011974138736, 0.03335375403864349, 0.05719989245224339, 0.0645504523509838, 0.07173611686223279, 0.07297102329783754, 0.07604085131032871, 0.07710417238907119, 0.07743911763249108, 0.07806441171966805, 0.07821633520853988, 0.07826595844083611, 0.08054084164935442, 0.08171018999299696]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.6338727813523845, 0.6252537736143072, 0.9069375380109664]","[4622, 959, 2350, 3534, 2510, 818, 3254, 758, 1323, 3392, 4343, 1124, 2172, 2202]","[0.029265683190997354, 0.04091209933972555, 0.06079438940537814, 0.061245134868522406, 0.0655145509558063, 0.07180364036364593, 0.07318585224371009, 0.07417836510350384, 0.07799048722564872, 0.07863837522532029, 0.0792245402854801, 0.08267863134518232, 0.08399540252471717, 0.08408209654682014]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.1872521142819943, 0.8425631202148399, 0.8088943489676097]","[3083, 1540, 2484, 684, 2578, 1827, 3470, 418, 4791, 4930, 911, 924, 3210, 2311]","[0.05014951696109047, 0.052159018112857475, 0.05448328085623743, 0.055860302928230535, 0.06515425535083649, 0.06693092483145621, 0.0726813465634091, 0.07394271095123824, 0.07777177626575334, 0.07850264304096147, 0.08031885438018038, 0.08370021593765688, 0.08719694925711206, 0.09392171471408133]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9911536615519996, 0.2243560262095733, 0.4744323510063343]","[1855, 2459, 1923, 528, 4698, 1334, 4488, 2798, 4609, 288, 3961, 4817, 3586, 3159]","[0.06074292781015072, 0.07117223627418158, 0.07183453484498155, 0.07558324604855315, 0.08180121416488895, 0.08241426645001262, 0.08264128548502661, 0.08312335899937168, 0.08639628953410272, 0.09001710294435832, 0.09597843969936, 0.10271893249594996, 0.10544053005695285, 0.1065649935361463]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.433448590047976, 0.29118105882149015, 0.29922758518758397]","[3545, 1310, 928, 1758, 133, 992, 1933, 233, 1423, 4974, 877, 2508, 3298, 4971]","[0.05489745425140209, 0.055958786709068516, 0.05621415988179474, 0.06287646787791533, 0.07410509493152216, 0.07431027207426427, 0.0752211626361163, 0.07660610540103462, 0.07705382442702433, 0.07990027643182188, 0.08255708031642076, 0.08542937579914248, 0.09049145820016247, 0.09484070033310987]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.7082385786535903, 0.7508622403159381, 0.7343277040837498]","[174, 1442, 4597, 2535, 912, 1156, 1143, 3752, 2252, 2529, 199, 1066, 1719, 4370]","[0.024723935726020805, 0.027752096362151403, 0.03469620535257725, 0.05161850570621329, 0.05628593813659399, 0.06038721478434504, 0.061340585484213304, 0.06940220921416371, 0.07199258594266805, 0.0740575847337046, 0.07590638801624566, 0.07593910014318644, 0.07626555972066987, 0.07952219337772812]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8119828113637395, 0.46346915411806033, 0.5474349659613229]","[4462, 2451, 3656, 949, 311, 2402, 3838, 4600, 697, 3417, 2152, 4045, 4133, 4240]","[0.031752692970028334, 0.04380967584004806, 0.055931561425613584, 0.05659975490774893, 0.061663492823233364, 0.06684497287838488, 0.0696765527904034, 0.07608812916058447, 0.07803424133075944, 0.07897258146018137, 0.08171180204932911, 0.08182261938240047, 0.08201238034865813, 0.08662605111672848]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.833676452407983, 0.47238962933010575, 0.764025716017038]","[3342, 2743, 2488, 167, 3605, 1742, 1290, 2630, 2911, 3681, 4769, 4958, 1823, 667]","[0.038888444962502426, 0.0491721423233288, 0.05310744574341999, 0.0627298663357573, 0.06990035259325053, 0.07245459437402955, 0.0755253692687964, 0.08402640251153538, 0.08681945478371508, 0.08913307145354717, 0.08927550596213221, 0.09086735682706175, 0.0911489086770134, 0.09386748995520298]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9262024089637683, 0.9296900968716323, 0.46781495403157203]","[2493, 945, 2349, 2405, 1601, 3668, 3869, 4812, 2530, 1035, 4536, 4367, 4286, 2009]","[0.02768674592278369, 0.04895916517133691, 0.060463835244598134, 0.0633039949556145, 0.06605238872187558, 0.06706636661268091, 0.07117238546820674, 0.07155975078063351, 0.07292148720625331, 0.080110660453755, 0.08113856372392458, 0.08476828387479575, 0.08923939324245625, 0.09117579775521613]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.13651840741796617, 0.9305441719085629, 0.4250840561969864]","[608, 4418, 2145, 2225, 2934, 2209, 4956, 131, 4763, 3231, 1843, 1137, 175, 4850]","[0.04955652478104165, 0.05962426549596269, 0.06249268990913918, 0.06327525588258053, 0.06360937434921883, 0.06584704597116975, 0.06779952213256243, 0.07541133976134387, 0.08438685632766096, 0.08848019500529766, 0.0928900109502925, 0.09434018779884515, 0.09700808481730565, 0.09876712858941329]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.35936035622189144, 0.7553953997367696, 0.651448746434559]","[3321, 869, 1656, 3157, 4727, 2586, 267, 3894, 1856, 647, 353, 2354, 3633, 2940]","[0.0069032175890580754, 0.02910377882050243, 0.033453769087284854, 0.035449733809798864, 0.038318578512673056, 0.05533159721166798, 0.06751787769092994, 0.06949532153489375, 0.07760283268451078, 0.07883831181475437, 0.08004496187247334, 0.08533570978962457, 0.08533827288033001, 0.08673429945762537]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.9487099713564489, 0.5025171788818451, 0.9873604792100688]","[3369, 3536, 3334, 3551, 3585, 4615, 901, 2105, 4545, 3289, 1460, 546, 536, 1407]","[0.029821010007863795, 0.060115514609790234, 0.07214377527595929, 0.07652294813154309, 0.08355694957715036, 0.08845925463649353, 0.09271327094364841, 0.09586085218038921, 0.10347428796416322, 0.10421141932147958, 0.10653922892383258, 0.1094296532039627, 0.110053661564865, 0.11037520647907859]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.8550541124878376, 0.3007502463593722, 0.36607428032621714]","[4055, 1753, 3176, 716, 2987, 962, 40, 2970, 4151, 3725, 3726, 4385, 2084, 4307]","[0.02164681799648261, 0.049882806390021295, 0.05043763374561945, 0.06920855237354016, 0.07052235480824952, 0.07129021085164329, 0.0735126942391073, 0.07352762908352768, 0.0777318356492468, 0.07935968461865245, 0.07975559527475481, 0.07989077882837979, 0.0811896660431404, 0.08131625503283921]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.5543607239343024, 0.9350363690879827, 0.3962883776235371]","[4414, 398, 534, 722, 283, 4924, 3011, 4998, 2871, 4729, 2800, 28, 372, 2597]","[0.03593168864814262, 0.04448834885645224, 0.0466533859467484, 0.05858329066652761, 0.06153174047809634, 0.06380854828532302, 0.06543655794808101, 0.0699721159021843, 0.0763901185978536, 0.07871511177854937, 0.07889415247712322, 0.07962743541402152, 0.08743629775821567, 0.08754965996273287]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
"[0.40927658696264346, 0.2918534213047397, 0.8946152793678528]","[2245, 2837, 376, 749, 4694, 1154, 4491, 2531, 4969, 232, 1750, 3462, 4137, 1258]","[0.025192971419980073, 0.02850912129093554, 0.04698602118328091, 0.04964902224972145, 0.05098718663905095, 0.05274226642635966, 0.05334865078659053, 0.056449730043951735, 0.058189178032543025, 0.05882808751894688, 0.060888537425524955, 0.06284029269992662, 0.06777177880714827, 0.06812196657774791]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
